"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JES-24-78","334991","57.95","59.475","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","4.395","Renee.Navarro","11/04/2024","","","","4.4",""
"JES-24-78","334992","59.475","61","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","9.81","Renee.Navarro","11/04/2024","","","","9.81",""
"JES-24-78","334993","61","62.525","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","6.025","Renee.Navarro","11/04/2024","","","","6.03",""
"JES-24-78","334994","62.525","64.05","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","7.605","Renee.Navarro","11/04/2024","","","","7.61",""
"JES-24-78","334995","64.05","65.575","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","5.435","Renee.Navarro","12/04/2024","","","","5.43",""
"JES-24-78","334997","65.575","67.1","1.52","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","9.295","Renee.Navarro","12/04/2024","","","","9.289999999999999",""
"JES-24-78","334998","67.1","68.625","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","6.135","Renee.Navarro","12/04/2024","","","","6.14",""
"JES-24-78","334999","68.625","70.15","1.53","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","8.985","Renee.Navarro","12/04/2024","","","","8.99",""
"JES-24-78","335000","70.15","71.675","1.52","1","","ALS","PIL-052","HE24101481 - Finalized","17/04/2024","Chips_QuarterSplit","6.625","Renee.Navarro","12/04/2024","","","","6.63",""
"JES-24-79","333524","0","1.525","1.53","1","","ALS","PIL-053","","17/04/2024","Chips_QuarterSplit","4.315","Renee.Navarro","12/04/2024","","","","4.32",""
"JES-24-79","333525","1.525","3.05","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","3.57","Renee.Navarro","12/04/2024","","","","3.57",""
"JES-24-79","333526","3.05","4.575","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","9.815","Renee.Navarro","12/04/2024","","","","9.82",""
"JES-24-79","333527","4.575","6.1","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.97","Renee.Navarro","12/04/2024","","","","5.97",""
"JES-24-79","333528","6.1","7.625","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.415","Renee.Navarro","12/04/2024","","","","6.42",""
"JES-24-79","333529","7.625","9.15","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.695","Renee.Navarro","12/04/2024","","","","6.72",""
"JES-24-79","333530","9.15","10.675","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.08","Renee.Navarro","12/04/2024","","","","7.08",""
"JES-24-79","333531","10.675","12.2","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.135","Renee.Navarro","12/04/2024","","","","6.14",""
"JES-24-79","333532","12.2","13.725","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.58","Renee.Navarro","12/04/2024","","","","6.58",""
"JES-24-79","333533","13.725","15.25","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.215","Renee.Navarro","12/04/2024","","","","6.22",""
"JES-24-79","333534","15.25","16.775","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.685","Renee.Navarro","12/04/2024","","","","6.69",""
"JES-24-79","333536","16.775","18.3","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.82","Renee.Navarro","12/04/2024","","","","5.83",""
"JES-24-79","333537","18.3","19.825","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.69","Renee.Navarro","12/04/2024","","","","7.75",""
"JES-24-79","333538","19.825","21.35","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","4.425","Renee.Navarro","12/04/2024","","","","4.43",""
"JES-24-79","333539","21.35","22.875","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.94","Renee.Navarro","12/04/2024","","","","8.949999999999999",""
"JES-24-79","333540","22.875","24.4","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","9.025","Renee.Navarro","12/04/2024","","","","9.039999999999999",""
"JES-24-79","333541","24.4","25.925","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","9.455","Renee.Navarro","12/04/2024","","","","9.460000000000001",""
"JES-24-79","333542","25.925","27.45","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.15","Renee.Navarro","12/04/2024","","","","7.15",""
"JES-24-79","333543","27.45","28.975","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.895","Renee.Navarro","12/04/2024","","","","6.89",""
"JES-24-79","333544","28.975","30.5","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.725","Renee.Navarro","12/04/2024","","","","8.720000000000001",""
"JES-24-79","333545","30.5","32.025","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.135","Renee.Navarro","12/04/2024","","","","7.13",""
"JES-24-79","333546","32.025","33.55","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.38","Renee.Navarro","12/04/2024","","","","7.38",""
"JES-24-79","333547","33.55","35.075","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.62","Renee.Navarro","12/04/2024","","","","6.62",""
"JES-24-79","333548","35.075","36.6","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.23","Renee.Navarro","12/04/2024","","","","7.24",""
"JES-24-79","333549","36.6","38.125","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.795","Renee.Navarro","12/04/2024","","","","5.8",""
"JES-24-79","333550","38.125","39.65","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","2.885","Renee.Navarro","12/04/2024","","","","2.89",""
"JES-24-79","333551","39.65","41.175","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.115","Renee.Navarro","12/04/2024","","","","7.12",""
"JES-24-79","333552","41.175","42.7","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.72","Renee.Navarro","12/04/2024","","","","5.72",""
"JES-24-79","333553","42.7","44.225","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.545","Renee.Navarro","13/04/2024","","","","7.55",""
"JES-24-79","333555","44.225","45.75","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.47","Renee.Navarro","13/04/2024","","","","6.47",""
"JES-24-79","333556","45.75","47.275","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.315","Renee.Navarro","13/04/2024","","","","7.32",""
"JES-24-79","333557","47.275","48.8","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.77","Renee.Navarro","13/04/2024","","","","6.78",""
"JES-24-79","333558","48.8","50.325","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","4.955","Renee.Navarro","13/04/2024","","","","4.96",""
"JES-24-79","333559","50.325","51.85","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.99","Renee.Navarro","13/04/2024","","","","7.99",""
"JES-24-79","333560","51.85","53.375","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.02","Renee.Navarro","13/04/2024","","","","8.029999999999999",""
"JES-24-79","333561","53.375","54.9","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.05","Renee.Navarro","13/04/2024","","","","8.06",""
"JES-24-79","333562","54.9","56.425","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.115","Renee.Navarro","13/04/2024","","","","8.109999999999999",""
"JES-24-79","333563","56.425","57.95","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.29","Renee.Navarro","13/04/2024","","","","8.289999999999999",""
"JES-24-79","333564","57.95","59.475","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.515","Renee.Navarro","13/04/2024","","","","6.51",""
"JES-24-79","333565","59.475","61","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.515","Renee.Navarro","13/04/2024","","","","7.52",""
"JES-24-79","333566","61","62.525","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.85","Renee.Navarro","13/04/2024","","","","8.85",""
"JES-24-79","333567","62.525","64.05","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.765","Renee.Navarro","13/04/2024","","","","8.77",""
"JES-24-79","333568","64.05","65.575","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.635","Renee.Navarro","13/04/2024","","","","7.64",""
"JES-24-79","333569","65.575","67.1","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.83","Renee.Navarro","13/04/2024","","","","7.83",""
"JES-24-79","333571","67.1","68.625","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.69","Renee.Navarro","13/04/2024","","","","6.7",""
"JES-24-79","333572","68.625","70.15","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.45","Renee.Navarro","13/04/2024","","","","7.45",""
"JES-24-79","333573","70.15","71.675","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.35","Renee.Navarro","13/04/2024","","","","5.35",""
"JES-24-79","333574","71.675","73.2","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.705","Renee.Navarro","13/04/2024","","","","8.699999999999999",""
"JES-24-79","333575","73.2","74.725","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.14","Renee.Navarro","13/04/2024","","","","6.13",""
"JES-24-79","333576","74.725","76.25","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.69","Renee.Navarro","13/04/2024","","","","7.7",""
"JES-24-79","333577","76.25","77.775","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.195","Renee.Navarro","13/04/2024","","","","7.21",""
"JES-24-79","333578","77.775","79.3","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.49","Renee.Navarro","13/04/2024","","","","7.5",""
"JES-24-79","333579","79.3","80.825","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.045","Renee.Navarro","13/04/2024","","","","6.05",""
"JES-24-79","333580","80.825","82.35","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.155","Renee.Navarro","13/04/2024","","","","7.16",""
"JES-24-79","333581","82.35","83.875","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.135","Renee.Navarro","13/04/2024","","","","6.14",""
"JES-24-79","333582","83.875","85.4","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.965","Renee.Navarro","13/04/2024","","","","7.96",""
"JES-24-79","333583","85.4","86.925","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.715","Renee.Navarro","13/04/2024","","","","5.72",""
"JES-24-79","333585","86.925","88.45","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.935","Renee.Navarro","13/04/2024","","","","7.94",""
"JES-24-79","333586","88.45","89.975","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.455","Renee.Navarro","13/04/2024","","","","7.46",""
"JES-24-79","333587","89.975","91.5","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.255","Renee.Navarro","13/04/2024","","","","7.26",""
"JES-24-79","333588","91.5","93.025","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.025","Renee.Navarro","13/04/2024","","","","6.03",""
"JES-24-79","333589","93.025","94.55","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.835","Renee.Navarro","13/04/2024","","","","6.84",""
"JES-24-79","333590","94.55","96.075","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.085","Renee.Navarro","13/04/2024","","","","6.09",""
"JES-24-79","333591","96.075","97.6","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.27","Renee.Navarro","13/04/2024","","","","7.28",""
"JES-24-79","333592","97.6","99.125","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.865","Renee.Navarro","13/04/2024","","","","6.87",""
"JES-24-79","333593","99.125","100.65","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.67","Renee.Navarro","13/04/2024","","","","6.67",""
"JES-24-79","333594","100.65","102.175","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.71","Renee.Navarro","13/04/2024","","","","7.71",""
"JES-24-79","333595","102.175","103.7","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.42","Renee.Navarro","13/04/2024","","","","7.41",""
"JES-24-79","333596","103.7","105.225","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","6.955","Renee.Navarro","13/04/2024","","","","6.73",""
"JES-24-79","333597","105.225","106.75","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.615","Renee.Navarro","13/04/2024","","","","8.630000000000001",""
"JES-24-79","333598","106.75","108.275","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.385","Renee.Navarro","13/04/2024","","","","8.390000000000001",""
"JES-24-79","333599","108.275","109.8","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","9.035","Renee.Navarro","13/04/2024","","","","9.050000000000001",""
"JES-24-79","333600","109.8","111.325","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.845","Renee.Navarro","13/04/2024","","","","7.86",""
"JES-24-79","333602","111.325","112.85","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","5.5","Renee.Navarro","13/04/2024","","","","5.5",""
"JES-24-79","333603","112.85","114.375","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.905","Renee.Navarro","13/04/2024","","","","8.91",""
"JES-24-79","333604","114.375","115.9","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.53","Renee.Navarro","13/04/2024","","","","7.53",""
"JES-24-79","333605","115.9","117.425","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","10.15","Renee.Navarro","13/04/2024","","","","10.17",""
"JES-24-79","333606","117.425","118.95","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.215","Renee.Navarro","13/04/2024","","","","7.21",""
"JES-24-79","333607","118.95","120.475","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","8.215","Renee.Navarro","13/04/2024","","","","8.210000000000001",""
"JES-24-79","333608","120.475","122","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.98","Renee.Navarro","13/04/2024","","","","8",""
"JES-24-79","333609","122","123.525","1.53","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","11.18","Renee.Navarro","13/04/2024","","","","11.2",""
"JES-24-79","333610","123.525","125.05","1.52","1","","ALS","PIL-053","HE24101756 - Finalized","17/04/2024","Chips_QuarterSplit","7.715","Renee.Navarro","13/04/2024","","","","7.72",""
"JES-24-80","333614","0","1.525","1.53","1","","ALS","PIL-054","","17/04/2024","Chips_QuarterSplit","3.215","Renee.Navarro","14/04/2024","","","","3.21",""
"JES-24-80","333615","1.525","3.05","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","4.715","Renee.Navarro","14/04/2024","","","","4.71",""
"JES-24-80","333616","3.05","4.575","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.555","Renee.Navarro","14/04/2024","","","","6.56",""
"JES-24-80","333617","4.575","6.1","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","3.995","Renee.Navarro","14/04/2024","","","","4",""
"JES-24-80","333618","6.1","7.625","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.725","Renee.Navarro","14/04/2024","","","","7.72",""
"JES-24-80","333619","7.625","9.15","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.9","Renee.Navarro","14/04/2024","","","","7.9",""
"JES-24-80","333620","9.15","10.675","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.82","Renee.Navarro","14/04/2024","","","","6.81",""
"JES-24-80","333621","10.675","12.2","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.26","Renee.Navarro","14/04/2024","","","","7.25",""
"JES-24-80","333622","12.2","13.725","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","3.56","Renee.Navarro","14/04/2024","","","","3.58",""
"JES-24-80","333623","13.725","15.25","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.935","Renee.Navarro","14/04/2024","","","","6.93",""
"JES-24-80","333624","15.25","16.775","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.565","Renee.Navarro","14/04/2024","","","","6.58",""
"JES-24-80","333625","16.775","18.3","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.365","Renee.Navarro","14/04/2024","","","","7.36",""
"JES-24-80","333627","18.3","19.825","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.935","Renee.Navarro","14/04/2024","","","","6.93",""
"JES-24-80","333628","19.825","21.35","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.015","Renee.Navarro","14/04/2024","","","","7.01",""
"JES-24-80","333629","21.35","22.875","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.52","Renee.Navarro","14/04/2024","","","","5.52",""
"JES-24-80","333630","22.875","24.4","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.48","Renee.Navarro","14/04/2024","","","","7.48",""
"JES-24-80","333631","24.4","25.925","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.43","Renee.Navarro","14/04/2024","","","","6.43",""
"JES-24-80","333632","25.925","27.45","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.495","Renee.Navarro","14/04/2024","","","","6.5",""
"JES-24-80","333633","27.45","28.975","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.845","Renee.Navarro","14/04/2024","","","","5.85",""
"JES-24-80","333634","28.975","30.5","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.755","Renee.Navarro","14/04/2024","","","","5.75",""
"JES-24-80","333635","30.5","32.025","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.155","Renee.Navarro","14/04/2024","","","","5.16",""
"JES-24-80","333636","32.025","33.55","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","9.335","Renee.Navarro","14/04/2024","","","","9.33",""
"JES-24-80","333637","33.55","35.075","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.215","Renee.Navarro","14/04/2024","","","","7.21",""
"JES-24-80","333638","35.075","36.6","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8.16","Renee.Navarro","14/04/2024","","","","8.15",""
"JES-24-80","333639","36.6","38.125","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","4.72","Renee.Navarro","14/04/2024","","","","4.71",""
"JES-24-80","333640","38.125","39.65","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8.1","Renee.Navarro","14/04/2024","","","","8.1",""
"JES-24-80","333641","39.65","41.175","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.22","Renee.Navarro","14/04/2024","","","","7.22",""
"JES-24-80","333642","41.175","42.7","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","9.43","Renee.Navarro","14/04/2024","","","","9.42",""
"JES-24-80","333644","42.7","44.225","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.15","Renee.Navarro","14/04/2024","","","","7.14",""
"JES-24-80","333645","44.225","45.75","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.696","Renee.Navarro","14/04/2024","","","","7.7",""
"JES-24-80","333646","45.75","47.275","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.88","Renee.Navarro","14/04/2024","","","","6.88",""
"JES-24-80","333647","47.275","48.8","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.685","Renee.Navarro","14/04/2024","","","","7.67",""
"JES-24-80","333648","48.8","50.325","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.975","Renee.Navarro","14/04/2024","","","","5.97",""
"JES-24-80","333649","50.325","51.85","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","10.285","Renee.Navarro","14/04/2024","","","","10.28",""
"JES-24-80","333650","51.85","53.375","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8","Renee.Navarro","14/04/2024","","","","8",""
"JES-24-80","333651","53.375","54.9","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.115","Renee.Navarro","14/04/2024","","","","7.11",""
"JES-24-80","333652","54.9","56.425","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.49","Renee.Navarro","14/04/2024","","","","7.48",""
"JES-24-80","333653","56.425","57.95","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","9.435","Renee.Navarro","14/04/2024","","","","9.43",""
"JES-24-80","333654","57.95","59.475","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.853","Renee.Navarro","14/04/2024","","","","7.85",""
"JES-24-80","333655","59.475","61","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8.63","Renee.Navarro","14/04/2024","","","","8.609999999999999",""
"JES-24-80","333656","61","62.525","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.48","Renee.Navarro","14/04/2024","","","","5.49",""
"JES-24-80","333657","62.525","64.05","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","9.345","Renee.Navarro","14/04/2024","","","","9.34",""
"JES-24-80","333658","64.05","65.575","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.785","Renee.Navarro","14/04/2024","","","","5.79",""
"JES-24-80","333659","65.575","67.1","1.52","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.735","Renee.Navarro","14/04/2024","","","","7.73",""
"JES-24-80","333661","67.1","68.625","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.815","Renee.Navarro","14/04/2024","","","","7.81",""
"JES-24-80","333662","68.625","70.15","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.1","Renee.Navarro","14/04/2024","","","","6.1",""
"JES-24-80","333663","70.15","71.675","1.52","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.525","Renee.Navarro","14/04/2024","","","","7.52",""
"JES-24-80","333664","71.675","73.2","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","7.43","Renee.Navarro","14/04/2024","","","","7.43",""
"JES-24-80","333665","73.2","74.725","1.52","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","5.65","Renee.Navarro","14/04/2024","","","","5.65",""
"JES-24-80","333666","74.725","76.25","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8.54","Renee.Navarro","14/04/2024","","","","8.52",""
"JES-24-80","333667","76.25","77.775","1.53","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","8.3","Renee.Navarro","14/04/2024","","","","8.289999999999999",""
"JES-24-80","333668","77.775","79.3","1.52","1","","ALS","PIL-054","HE24101476 - Finalized","17/04/2024","Chips_QuarterSplit","6.845","Renee.Navarro","14/04/2024","","","","6.83",""
