"Collar","Sample ID","Geol_From","Geol_To","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Sample_Mass","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JESP-16","JESP-16-36","53.3","54.9","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","10.62",""
"JESP-16","JESP-16-37","54.9","56.4","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.96",""
"JESP-16","JESP-16-38","56.4","57.9","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.03",""
"JESP-16","JESP-16-39","57.9","59.4","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.93",""
"JESP-16","JESP-16-4","4.6","6.1","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","6.10",""
"JESP-16","JESP-16-40","59.4","61","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","12.40",""
"JESP-16","JESP-16-41","61","62.5","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.90",""
"JESP-16","JESP-16-43","62.5","64","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","7.13",""
"JESP-16","JESP-16-44","64","65.5","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
"JESP-16","JESP-16-45","65.5","67.1","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.34",""
"JESP-16","JESP-16-46","67.1","68.6","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.99",""
"JESP-16","JESP-16-47","68.6","70.1","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.44",""
"JESP-16","JESP-16-48","70.1","71.6","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.80",""
"JESP-16","JESP-16-49","71.6","73.2","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.02",""
"JESP-16","JESP-16-5","6.1","7.6","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.08",""
"JESP-16","JESP-16-50","73.2","74.7","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.51",""
"JESP-16","JESP-16-51","74.7","76.2","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","7.93",""
"JESP-16","JESP-16-52","76.2","77.7","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","6.59",""
"JESP-16","JESP-16-53","77.7","79.2","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.43",""
"JESP-16","JESP-16-54","79.2","80.8","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","7.53",""
"JESP-16","JESP-16-55","80.8","82.3","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","7.36",""
"JESP-16","JESP-16-56","82.3","83.8","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","7.41",""
"JESP-16","JESP-16-57","83.8","85.3","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.02",""
"JESP-16","JESP-16-58","85.3","86.9","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
"JESP-16","JESP-16-59","86.9","88.4","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.77",""
"JESP-16","JESP-16-6","7.6","9.1","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.36",""
"JESP-16","JESP-16-60","88.4","89.9","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.80",""
"JESP-16","JESP-16-62","89.9","91.4","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.58",""
"JESP-16","JESP-16-63","91.4","93","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.96",""
"JESP-16","JESP-16-64","93","94.5","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","11.79",""
"JESP-16","JESP-16-65","94.5","96","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","10.34",""
"JESP-16","JESP-16-66","96","97.5","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","11.43",""
"JESP-16","JESP-16-67","97.5","99.1","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","10.42",""
"JESP-16","JESP-16-68","99.1","100.6","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","10.96",""
"JESP-16","JESP-16-69","100.6","102.108","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","10.55",""
"JESP-16","JESP-16-7","9.1","10.7","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","9.41",""
"JESP-16","JESP-16-8","10.7","12.2","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.00",""
"JESP-16","JESP-16-9","12.2","13.7","No data","","HE10173596 - Finalized","01/01/0001","0","01/01/0001","","","","8.81",""
"JESP-17","JESP-17-1","0","1.524","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","1.50",""
"JESP-17","JESP-17-10","13.716","15.24","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.41",""
"JESP-17","JESP-17-11","15.24","16.764","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.35",""
"JESP-17","JESP-17-12","16.764","18.288","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.56",""
"JESP-17","JESP-17-13","18.288","19.812","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
"JESP-17","JESP-17-14","19.812","21.336","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.04",""
"JESP-17","JESP-17-15","21.336","22.86","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.87",""
"JESP-17","JESP-17-16","22.86","24.384","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.41",""
"JESP-17","JESP-17-17","24.384","25.908","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","10.49",""
"JESP-17","JESP-17-18","25.908","27.432","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.63",""
"JESP-17","JESP-17-19","27.432","28.956","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.56",""
"JESP-17","JESP-17-2","1.524","3.048","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","2.95",""
"JESP-17","JESP-17-20","28.956","30.48","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.58",""
"JESP-17","JESP-17-21","30.48","32.004","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.59",""
"JESP-17","JESP-17-22","32.004","33.528","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","10.41",""
"JESP-17","JESP-17-23","33.528","35.052","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.67",""
"JESP-17","JESP-17-24","35.052","36.576","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","10.11",""
"JESP-17","JESP-17-25","36.576","38.1","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.24",""
"JESP-17","JESP-17-26","38.1","39.624","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","10.43",""
"JESP-17","JESP-17-27","39.624","41.148","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","10.20",""
"JESP-17","JESP-17-28","41.148","42.672","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.89",""
"JESP-17","JESP-17-29","42.672","44.196","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.54",""
"JESP-17","JESP-17-3","3.048","4.572","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.06",""
"JESP-17","JESP-17-30","44.196","45.72","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.28",""
"JESP-17","JESP-17-31","45.72","47.244","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.64",""
"JESP-17","JESP-17-32","47.244","48.768","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.70",""
"JESP-17","JESP-17-33","48.768","50.292","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.71",""
"JESP-17","JESP-17-34","50.292","51.816","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","11.60",""
"JESP-17","JESP-17-35","51.816","53.34","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"JESP-17","JESP-17-36","53.34","54.864","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.14",""
"JESP-17","JESP-17-37","54.864","56.388","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.52",""
"JESP-17","JESP-17-38","56.388","57.912","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.04",""
"JESP-17","JESP-17-39","57.912","59.436","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.99",""
"JESP-17","JESP-17-4","4.572","6.096","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","5.50",""
"JESP-17","JESP-17-40","59.436","60.96","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.33",""
"JESP-17","JESP-17-41","60.96","62.484","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.66",""
"JESP-17","JESP-17-42","62.484","64.008","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.68",""
"JESP-17","JESP-17-44","64.008","65.532","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.83",""
"JESP-17","JESP-17-45","65.532","67.056","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.80",""
"JESP-17","JESP-17-46","67.056","68.58","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.43",""
"JESP-17","JESP-17-47","68.58","70.104","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.68",""
"JESP-17","JESP-17-48","70.104","71.628","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.67",""
"JESP-17","JESP-17-49","71.628","73.152","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.48",""
"JESP-17","JESP-17-5","6.096","7.62","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-17","JESP-17-50","73.152","74.676","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.66",""
"JESP-17","JESP-17-51","74.676","76.2","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.64",""
"JESP-17","JESP-17-52","76.2","77.724","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.44",""
"JESP-17","JESP-17-53","77.724","79.248","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.22",""
"JESP-17","JESP-17-54","79.248","80.772","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.73",""
"JESP-17","JESP-17-56","80.772","82.296","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.47",""
"JESP-17","JESP-17-57","82.296","83.82","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.04",""
"JESP-17","JESP-17-58","83.82","85.344","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.03",""
"JESP-17","JESP-17-59","85.344","86.868","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.21",""
"JESP-17","JESP-17-6","7.62","9.144","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.49",""
"JESP-17","JESP-17-60","86.868","88.392","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.11",""
"JESP-17","JESP-17-61","88.392","89.916","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.12",""
"JESP-17","JESP-17-62","89.916","91.44","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","5.73",""
"JESP-17","JESP-17-63","91.44","92.964","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.36",""
"JESP-17","JESP-17-64","92.964","94.488","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.70",""
"JESP-17","JESP-17-65","94.488","96.012","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.57",""
"JESP-17","JESP-17-66","96.012","97.536","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.12",""
"JESP-17","JESP-17-67","97.536","99.06","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.44",""
"JESP-17","JESP-17-68","99.06","100.584","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.47",""
"JESP-17","JESP-17-69","100.584","102.108","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.09",""
"JESP-17","JESP-17-7","9.144","10.668","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.23",""
"JESP-17","JESP-17-70","102.108","103.632","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.71",""
"JESP-17","JESP-17-71","103.632","105.156","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.62",""
"JESP-17","JESP-17-72","105.156","106.68","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.03",""
"JESP-17","JESP-17-73","106.68","108.204","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.45",""
"JESP-17","JESP-17-74","108.204","109.728","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.65",""
"JESP-17","JESP-17-75","109.728","111.252","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.09",""
"JESP-17","JESP-17-76","111.252","112.776","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.01",""
"JESP-17","JESP-17-77","112.776","114.3","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.51",""
"JESP-17","JESP-17-78","114.3","115.824","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.27",""
"JESP-17","JESP-17-79","115.824","117.348","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.12",""
"JESP-17","JESP-17-8","10.668","12.192","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.66",""
"JESP-17","JESP-17-80","117.348","118.872","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.74",""
"JESP-17","JESP-17-81","118.872","120.396","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.60",""
"JESP-17","JESP-17-82","120.396","121.92","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.67",""
"JESP-17","JESP-17-83","121.92","123.444","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.34",""
"JESP-17","JESP-17-84","123.444","124.968","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.76",""
"JESP-17","JESP-17-85","124.968","126.492","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","9.13",""
"JESP-17","JESP-17-86","126.492","128.016","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.73",""
"JESP-17","JESP-17-87","128.016","129.54","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.36",""
"JESP-17","JESP-17-88","129.54","131.064","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"JESP-17","JESP-17-89","131.064","132.588","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","6.54",""
"JESP-17","JESP-17-9","12.192","13.716","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.11",""
"JESP-17","JESP-17-90","132.588","134.112","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.43",""
"JESP-17","JESP-17-91","134.112","135.636","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.81",""
"JESP-17","JESP-17-92","135.636","137.16","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.72",""
"JESP-17","JESP-17-93","137.16","138.684","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","7.97",""
"JESP-17","JESP-17-94","138.684","140.208","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.09",""
"JESP-17","JESP-17-95","140.208","141.732","No data","","HE10173597 - Finalized","01/01/0001","0","01/01/0001","","","","8.02",""
"JESP-18","JESP-18-1","0","1.524","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","1.28",""
"JESP-18","JESP-18-10","13.716","15.24","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","6.06",""
"JESP-18","JESP-18-11","15.24","16.764","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","8.77",""
"JESP-18","JESP-18-12","16.764","18.288","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","8.09",""
"JESP-18","JESP-18-13","18.288","19.812","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","7.82",""
"JESP-18","JESP-18-14","19.812","21.336","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.98",""
"JESP-18","JESP-18-15","21.336","22.86","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.55",""
"JESP-18","JESP-18-16","22.86","24.384","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.46",""
"JESP-18","JESP-18-17","24.384","25.908","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-18","JESP-18-18","25.908","27.432","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.05",""
"JESP-18","JESP-18-19","27.432","28.956","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.90",""
"JESP-18","JESP-18-2","1.524","3.048","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","0.44",""
"JESP-18","JESP-18-20","28.956","30.48","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.09",""
"JESP-18","JESP-18-21","30.48","32.004","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","9.35",""
"JESP-18","JESP-18-22","32.004","33.528","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","11.19",""
"JESP-18","JESP-18-23","33.528","35.052","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","11.40",""
"JESP-18","JESP-18-24","35.052","36.576","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","13.21",""
"JESP-18","JESP-18-25","36.576","38.1","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","10.94",""
"JESP-18","JESP-18-26","38.1","39.624","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
"JESP-18","JESP-18-27","39.624","41.148","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","7.40",""
"JESP-18","JESP-18-28","41.148","42.672","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","8.07",""
"JESP-18","JESP-18-29","42.672","44.196","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","7.87",""
"JESP-18","JESP-18-3","3.048","4.572","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","4.31",""
"JESP-18","JESP-18-30","44.196","45.72","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","9.14",""
"JESP-18","JESP-18-31","45.72","47.244","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","9.83",""
"JESP-18","JESP-18-32","47.244","48.768","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","9.55",""
"JESP-18","JESP-18-33","48.768","50.292","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.11",""
"JESP-18","JESP-18-34","50.292","51.816","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","11.11",""
"JESP-18","JESP-18-35","51.816","53.34","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.74",""
"JESP-18","JESP-18-36","53.34","54.864","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.10",""
"JESP-18","JESP-18-37","54.864","56.388","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","14.50",""
"JESP-18","JESP-18-38","56.388","57.912","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","9.36",""
"JESP-18","JESP-18-39","57.912","59.436","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","13.51",""
"JESP-18","JESP-18-4","4.572","6.096","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","4.40",""
"JESP-18","JESP-18-40","59.436","60.96","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","13.59",""
"JESP-18","JESP-18-41","60.96","62.484","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.48",""
"JESP-18","JESP-18-42","62.484","64.008","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"JESP-18","JESP-18-43","64.008","65.532","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","12.71",""
"JESP-18","JESP-18-44","65.532","67.056","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.42",""
"JESP-18","JESP-18-45","67.056","68.58","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","9.02",""
"JESP-18","JESP-18-46","68.58","70.104","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","10.82",""
"JESP-18","JESP-18-47","70.104","71.628","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","13.42",""
"JESP-18","JESP-18-48","71.628","73.152","No data","","HE10179820 - Finalized","01/01/0001","0","01/01/0001","","","","12.60",""
"JESP-18","JESP-18-5","6.096","7.62","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","7.38",""
"JESP-18","JESP-18-6","7.62","9.144","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","8.17",""
"JESP-18","JESP-18-7","9.144","10.668","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","7.50",""
"JESP-18","JESP-18-8","10.668","12.192","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","6.44",""
"JESP-18","JESP-18-9","12.192","13.716","No data","","HE10173598 - Finalized","01/01/0001","0","01/01/0001","","","","5.87",""
"JESP-19","JESP-19-1","0","1.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","1.44",""
"JESP-19","JESP-19-10","13.7","15.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.36",""
"JESP-19","JESP-19-11","15.2","16.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.41",""
"JESP-19","JESP-19-12","16.8","18.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.47",""
"JESP-19","JESP-19-13","18.3","19.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.79",""
"JESP-19","JESP-19-14","19.8","21.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.15",""
"JESP-19","JESP-19-15","21.3","22.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","10.59",""
"JESP-19","JESP-19-16","22.9","24.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.08",""
"JESP-19","JESP-19-17","24.4","25.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","6.57",""
"JESP-19","JESP-19-18","25.9","27.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.08",""
"JESP-19","JESP-19-19","27.4","29","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.09",""
"JESP-19","JESP-19-2","1.5","3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","4.48",""
"JESP-19","JESP-19-20","29","30.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.97",""
"JESP-19","JESP-19-21","30.5","32","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.55",""
"JESP-19","JESP-19-22","32","33.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.25",""
"JESP-19","JESP-19-23","33.5","35.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.79",""
"JESP-19","JESP-19-24","35.1","36.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.53",""
"JESP-19","JESP-19-25","36.6","38.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.62",""
"JESP-19","JESP-19-26","38.1","39.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.87",""
"JESP-19","JESP-19-27","39.6","41.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.54",""
"JESP-19","JESP-19-28","41.1","42.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.50",""
"JESP-19","JESP-19-29","42.7","44.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.63",""
"JESP-19","JESP-19-3","3","4.6","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.56",""
"JESP-19","JESP-19-30","44.2","45.7","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.49",""
"JESP-19","JESP-19-31","45.7","47.2","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.52",""
"JESP-19","JESP-19-32","47.2","48.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.48",""
"JESP-19","JESP-19-33","48.8","50.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.54",""
"JESP-19","JESP-19-34","50.3","51.8","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.09",""
"JESP-19","JESP-19-35","51.8","53.3","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.78",""
"JESP-19","JESP-19-36","53.3","54.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"JESP-19","JESP-19-37","54.9","56.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.56",""
"JESP-19","JESP-19-38","56.4","57.9","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.26",""
"JESP-19","JESP-19-39","57.9","59.4","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.56",""
"JESP-19","JESP-19-4","4.6","6.1","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","11.99",""
"JESP-19","JESP-19-40","59.4","61","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","9.27",""
"JESP-19","JESP-19-41","61","62.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","7.81",""
"JESP-19","JESP-19-42","62.5","64","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.15",""
"JESP-19","JESP-19-43","64","65.5","No data","","HE10179821 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
